Year,Classifier 1,Classifier 2,Classifier 3,Classifier 4,Classifier 5,Classifier 6,Classifier 7,Classifier 8,Classifier 9,Classifier 10,Classifier 11
1929.25,0,0,0,0,0,0,0,0,0,0,0
1929.33333333333,0,0,0,0,0,0,0,0,0,0,0
1929.41666666667,0,0,0,0,0,0,0,0,0,0,0
1929.5,0,0,0,0,0,0,0,0,0,0,0
1929.58333333333,0,0,0,0,0,0,0,0,0,0,0
1929.66666666667,0,0,0,0,0,0,0,0,0,0,0
1929.75,0,0,0,0,0,0,0,0,0,0,0
1929.83333333333,0,0,0,0,0,0,0,0,0,0,0
1929.91666666667,0,0,0,0,0,0,0,0,0,0,0
1930,0,0,0.163782065575908,0.158604141782424,0.171292473125018,0.264570674926593,0.0810551100734654,0.187799986623835,0.0810551100734654,0.0793665077564468,0.0793665077564468
1930.08333333333,1.01073360869566,1.12102468044498,2.72527289785037,2.67370210156252,2.88759826968752,2.69480381512475,2.92733790484482,3.04513447563037,2.92733790484482,2.89610173872611,2.89610173872611
1930.16666666667,2.91852216521741,3.17246937332805,3.44334336717422,3.30504659774668,3.56945032556641,2.92469281476244,4.67393322257319,4.25231018029432,4.67393322257319,4.54058975841697,4.54058975841697
1930.25,2.8976573652174,3.58872163226493,2.75150252596267,2.62353055813261,2.83341300278321,3.00767375748618,5.05652287010597,4.50938924991449,5.05652287010597,4.90396494305694,4.90396494305694
1930.33333333333,2.63240879999998,3.7289319532177,2.2754838911052,2.15637877906629,2.32888908139159,3.17489813936459,5.2473930029084,4.80891707958512,5.4416693594997,5.07624073425522,5.26832119068297
1930.41666666667,1.84406767826089,3.9600640303604,1.54701054091345,1.45381025990352,1.5701150806958,3.35930469475619,4.60978945089201,4.88908326432815,5.62453561037864,4.43267503002679,5.43157199862035
1930.5,1.30877531304349,3.78664135152537,1.41566632510292,1.32287018550733,1.42869980034792,3.61580069148651,4.14337910616456,4.2660584277529,5.05347603894296,3.95943604959502,4.84879511496164
1930.58333333333,1.06105926086952,3.63012492197969,1.18744553922292,1.10489890756846,1.19329082017394,3.40386683369129,3.17266196136647,3.64347349502922,4.41512370623225,3.00974146133597,4.21324498476649
1930.66666666667,0.933775182608698,2.83498483233729,1.2144679597917,1.12599500933979,1.21607461008697,2.71142176806198,2.8079576807532,2.79180209318922,3.5103072064767,2.6494238031174,3.32395069612304
1930.75,1.00614024347825,2.25320941267357,1.18302797439641,1.09272915281807,1.18014748504351,2.33074457850875,2.50549188896435,2.52347657147053,3.11549439209191,2.35224813450204,2.93447098609491
1930.83333333333,0.899963565217377,1.85464725954921,0.994543001802362,0.91621263196457,0.989509642521735,1.54083296085136,2.25921155068505,2.12863562677271,2.64180119821783,2.11485637543801,2.47823156007798
1930.91666666667,0.815809600000036,1.61966843727028,0.787042540572398,0.72235335301931,0.780141621260855,1.42906361929892,2.04585846737717,2.01544395753553,2.4310049567709,1.90895982526283,2.27331607288886
1931,0.657539886956536,1.53519531419603,0.652307192300069,0.597666361694835,0.645479670630422,1.19663140332217,1.74218550339467,1.75384483340627,2.11932811086491,1.62128553726297,1.9766168016281
1931.08333333333,0.418289591304367,1.2657131030196,0.348749527355752,0.319050310477043,0.344574335315206,1.02752034186495,1.25141657249351,1.35604051744138,1.69510316054446,1.16181576446305,1.57793584939789
1931.16666666667,0.20890026956522,0.997954452656845,0.0913585527284015,0.0834515070903798,0.0901276276576102,0.821413705024734,0.93738738762966,0.897705020671832,1.20913198769735,0.869051248151462,1.12286018332294
1931.25,0.111573634782603,0.744440619601529,0.108199292820442,0.0987031053970536,0.106599353828818,0.733157797381769,0.68968975458445,0.793556645286511,1.02733499969468,0.637681759417223,0.951890994204294
1931.33333333333,0,0.585691975493979,0,0,0,0.684891876817098,0.62680393166004,0.764095596981143,0.934340642998754,0.577442739860823,0.862489922838333
1931.41666666667,0,0.563433191563188,0,0,0,0.812315597260611,0.791937388706314,0.81033738571198,0.928246697959796,0.727403643916552,0.853387069492497
1931.5,0,0.660137441458478,0.209822065431479,0.243459977493807,0.262936775693312,0.657152006265329,0.0448492235490857,0.167580530966882,0.940464473457282,0.0525722379686236,0.86292975748499
