Year,Mean recession probability,Recession probability from classifier 1,Recession probability from classifier 2,Recession probability from classifier 3,Recession probability from classifier 4,Recession probability from classifier 5,Recession probability from classifier 6,Recession probability from classifier 7,Recession probability from classifier 8,Recession probability from classifier 9,Recession probability from classifier 10,Recession probability from classifier 11
1953.33333333333,0,0,0,0,0,0,0,0,0,0,0,0
1953.41666666667,0,0,0,0,0,0,0,0,0,0,0,0
1953.5,0,0,0,0,0,0,0,0,0,0,0,0
1953.58333333333,0,0,0,0,0,0,0,0,0,0,0,0
1953.66666666667,0,0,0,0,0,0,0,0,0,0,0,0
1953.75,0.67929139941511,0,0,0.903117416876971,0.891143317342872,0.873480941752623,0.856158691008684,0.820638187172237,0.815772504934895,0.79953568705856,0.764851184966332,0.747507462453035
1953.83333333333,0.933377672098556,0.969761027672155,0.966055422569055,0.970086404800362,0.964456740209381,0.954804142718786,0.944624715103641,0.924577958975547,0.920391727107231,0.909275396139296,0.878786918735061,0.864333939053604
1953.91666666667,0.9762737513636,0.993566208401763,0.992220689167664,0.993141856831243,0.991278099231987,0.987573144062723,0.983266602238719,0.974726923294213,0.97232073744361,0.966572570884881,0.946941306233697,0.937403127209095
1954,0.99272716614062,0.999024308234678,0.998704362119732,0.998844899031238,0.998408611397978,0.997396998556413,0.996070261185796,0.993320811683583,0.992332975054385,0.990070224048491,0.980436202322171,0.975389173912355
1954.08333333333,0.998054345795099,0.999895405777901,0.999844427696289,0.999858122832861,0.999785689239503,0.999587602115364,0.999287791767291,0.99861796273141,0.998320031484151,0.997638425870348,0.99395988015557,0.991802464075407
1954.16666666667,0.999543543439818,0.999992119463436,0.999986607388287,0.999987357506385,0.999978809130537,0.999950833859627,0.999900887037717,0.999777276235405,0.999710293158964,0.999552606442123,0.998445453747208,0.997696733868306
