Year,Classifier 1,Classifier 2,Classifier 3,Classifier 4,Classifier 5,Classifier 6,Classifier 7,Classifier 8
1932.91666666667,0.264603244879967,0,0.582358246087217,0.0793536349325663,0.373865578649346,0.632772447967349,0.32867767073464,0.299892785316576
1933,0.0883324470598209,0,0.364893831547295,0,0.246579656017055,0.462487706434248,0.216410665598679,0.00503330333998273
1933.08333333333,0.0753228517640616,0,0.230359686292502,0,0,0.328012601646864,0,0.00110027090486723
1933.16666666667,0,0,0,0.450937356787895,0.167026713389414,0.332419650010645,0.205258914878916,0.0803150376762978
1933.25,0,0,0,0.292435978393968,0,0,0,0.0130402778434346
1933.33333333333,0.174382236402303,0,0.125290488654202,0,0,0,0,0.036034552699466
1933.41666666667,0,0,0,0,0,0,0,0
1933.5,0,0,0,0,0,0,0,0
1933.58333333333,0,0,0,0,0,0,0,0
1933.66666666667,0,0,0,0,0,0,0,0
1933.75,0,0,0,0,0,0,0,0
1933.83333333333,0,0,0,0,0,0,0,0
